index,AL -> EL,BA -> HR,BG -> RS,BG -> TR,BG -> MK,BY -> LT,EE -> RU,EL -> TR,EL -> MK,EL -> AL,FI -> RU,HR -> BA,HR -> RS,HU -> RS,IT -> MT,LT -> BY,LV -> RU,MK -> EL,MK -> BG,MT -> IT,RO -> RS,RU -> LV,RU -> FI,RU -> EE,RS -> RO,RS -> HU,RS -> BG,RS -> HR,TR -> EL,TR -> BG
2016-12-20 12:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 12:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 12:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 13:00:00+00:00,0.0,658.0,257.0,682.0,187.0,106.0,175.0,1.0,59.0,158.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,314.0,137.0,355.0,0.0,0.0,64.0,0.0,232.0,49.0,0.0
2016-12-20 13:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 13:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 13:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 14:00:00+00:00,0.0,635.0,243.0,718.0,183.0,96.0,161.0,0.0,47.0,154.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,334.0,132.0,356.0,0.0,0.0,72.0,0.0,226.0,65.0,0.0
2016-12-20 14:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 14:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 14:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 15:00:00+00:00,0.0,687.0,320.0,690.0,229.0,81.0,226.0,0.0,126.0,226.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,364.0,144.0,356.0,0.0,0.0,97.0,0.0,266.0,107.0,0.0
2016-12-20 15:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 15:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 15:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 16:00:00+00:00,0.0,823.0,348.0,691.0,259.0,174.0,131.0,0.0,70.0,220.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,376.0,159.0,356.0,0.0,0.0,104.0,0.0,281.0,131.0,0.0
2016-12-20 16:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 16:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 16:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 17:00:00+00:00,0.0,753.0,374.0,536.0,272.0,120.0,123.0,0.0,68.0,212.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,341.0,139.0,356.0,0.0,0.0,106.0,0.0,263.0,252.0,0.0
2016-12-20 17:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 17:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 17:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 18:00:00+00:00,0.0,689.0,390.0,573.0,288.0,242.0,231.0,0.0,54.0,241.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,396.0,149.0,863.0,0.0,0.0,66.0,0.0,260.0,311.0,0.0
2016-12-20 18:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 18:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 18:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 19:00:00+00:00,0.0,570.0,367.0,778.0,310.0,249.0,251.0,0.0,1.0,209.0,0.0,0.0,0.0,23.0,180.0,0.0,0.0,62.0,0.0,0.0,459.0,99.0,1304.0,0.0,0.0,3.0,0.0,224.0,242.0,0.0
2016-12-20 19:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 19:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 19:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 20:00:00+00:00,0.0,403.0,368.0,858.0,331.0,196.0,139.0,0.0,2.0,187.0,0.0,0.0,0.0,140.0,174.0,0.0,0.0,120.0,0.0,0.0,510.0,35.0,1360.0,0.0,0.0,0.0,0.0,155.0,238.0,0.0
2016-12-20 20:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 20:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 20:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 21:00:00+00:00,0.0,215.0,350.0,925.0,370.0,38.0,172.0,0.0,0.0,119.0,0.0,0.0,0.0,255.0,165.0,0.0,0.0,206.0,0.0,0.0,494.0,35.0,1362.0,0.0,0.0,0.0,0.0,66.0,262.0,0.0
2016-12-20 21:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 21:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 21:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 22:00:00+00:00,0.0,112.0,295.0,934.0,348.0,41.0,115.0,0.0,0.0,72.0,0.0,0.0,0.0,319.0,165.0,0.0,0.0,280.0,0.0,0.0,509.0,48.0,1356.0,0.0,0.0,0.0,0.0,11.0,238.0,0.0
2016-12-20 22:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 22:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 22:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 23:00:00+00:00,0.0,140.0,330.0,826.0,299.0,132.0,140.0,0.0,0.0,207.0,0.0,0.0,0.0,272.0,140.0,0.0,0.0,185.0,0.0,0.0,583.0,93.0,1366.0,0.0,0.0,0.0,0.0,24.0,237.0,0.0
2016-12-20 23:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 23:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-20 23:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 00:00:00+00:00,0.0,90.0,308.0,874.0,285.0,127.0,137.0,0.0,0.0,160.0,0.0,0.0,7.0,290.0,126.0,0.0,0.0,210.0,0.0,0.0,618.0,84.0,1361.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0
2016-12-21 00:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 00:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 00:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 01:00:00+00:00,0.0,51.0,255.0,866.0,294.0,98.0,127.0,0.0,0.0,100.0,0.0,0.0,12.0,282.0,120.0,0.0,0.0,336.0,0.0,0.0,563.0,90.0,1360.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0
2016-12-21 01:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 01:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 01:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 02:00:00+00:00,0.0,42.0,191.0,885.0,274.0,76.0,56.0,0.0,0.0,52.0,0.0,0.0,21.0,287.0,120.0,0.0,0.0,371.0,0.0,0.0,478.0,100.0,1121.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0
2016-12-21 02:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 02:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 02:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 03:00:00+00:00,0.0,97.0,176.0,861.0,251.0,4.0,8.0,0.0,0.0,76.0,0.0,0.0,0.0,234.0,127.0,0.0,0.0,347.0,0.0,0.0,508.0,141.0,621.0,0.0,0.0,0.0,0.0,10.0,141.0,0.0
2016-12-21 03:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 03:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 03:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 04:00:00+00:00,0.0,69.0,174.0,810.0,278.0,0.0,61.0,0.0,0.0,60.0,0.0,0.0,0.0,217.0,152.0,113.0,0.0,371.0,0.0,0.0,565.0,111.0,357.0,0.0,0.0,0.0,0.0,31.0,154.0,0.0
2016-12-21 04:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 04:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 04:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 05:00:00+00:00,0.0,305.0,209.0,699.0,213.0,29.0,130.0,3.0,1.0,177.0,0.0,0.0,0.0,123.0,182.0,0.0,0.0,84.0,0.0,0.0,479.0,57.0,355.0,0.0,0.0,0.0,0.0,108.0,48.0,0.0
2016-12-21 05:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 05:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 05:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 06:00:00+00:00,0.0,492.0,191.0,546.0,109.0,137.0,200.0,98.0,268.0,322.0,0.0,0.0,0.0,4.0,198.0,0.0,0.0,0.0,0.0,0.0,273.0,84.0,356.0,0.0,0.0,17.0,0.0,186.0,0.0,0.0
2016-12-21 06:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 06:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 06:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 07:00:00+00:00,0.0,491.0,196.0,527.0,102.0,170.0,245.0,120.0,327.0,323.0,0.0,0.0,0.0,2.0,198.0,0.0,0.0,0.0,0.0,0.0,213.0,89.0,356.0,0.0,0.0,20.0,0.0,187.0,0.0,0.0
2016-12-21 07:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 07:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 07:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 08:00:00+00:00,0.0,467.0,221.0,564.0,116.0,326.0,206.0,87.0,340.0,330.0,0.0,0.0,0.0,3.0,198.0,0.0,0.0,0.0,0.0,0.0,151.0,117.0,847.0,0.0,0.0,12.0,0.0,177.0,0.0,0.0
2016-12-21 08:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 08:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 08:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 09:00:00+00:00,0.0,453.0,205.0,589.0,105.0,379.0,271.0,97.0,340.0,332.0,0.0,0.0,0.0,2.0,186.0,0.0,0.0,0.0,0.0,0.0,213.0,108.0,1303.0,0.0,0.0,22.0,0.0,174.0,0.0,0.0
2016-12-21 09:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 09:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 09:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 10:00:00+00:00,0.0,339.0,234.0,574.0,120.0,348.0,246.0,62.0,337.0,352.0,0.0,0.0,0.0,5.0,186.0,0.0,0.0,0.0,0.0,0.0,250.0,116.0,1107.0,0.0,0.0,10.0,0.0,180.0,1.0,0.0
2016-12-21 10:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 10:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 10:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 11:00:00+00:00,0.0,420.0,193.0,566.0,90.0,314.0,185.0,104.0,346.0,318.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,230.0,131.0,613.0,0.0,0.0,46.0,0.0,190.0,0.0,0.0
2016-12-21 11:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 11:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 11:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 12:00:00+00:00,0.0,283.0,177.0,535.0,81.0,226.0,312.0,107.0,341.0,320.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,254.0,129.0,361.0,0.0,0.0,29.0,0.0,176.0,0.0,0.0
2016-12-21 12:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 12:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 12:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 13:00:00+00:00,0.0,299.0,135.0,495.0,50.0,256.0,324.0,137.0,332.0,299.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,253.0,125.0,357.0,0.0,0.0,34.0,0.0,170.0,0.0,0.0
2016-12-21 13:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 13:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 13:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 14:00:00+00:00,0.0,333.0,127.0,464.0,46.0,229.0,325.0,140.0,344.0,306.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,0.0,224.0,128.0,357.0,0.0,0.0,20.0,0.0,153.0,0.0,0.0
2016-12-21 14:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 14:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 14:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 15:00:00+00:00,0.0,366.0,201.0,453.0,133.0,216.0,269.0,53.0,252.0,311.0,0.0,0.0,0.0,10.0,198.0,0.0,0.0,0.0,0.0,0.0,293.0,125.0,356.0,0.0,0.0,9.0,0.0,175.0,3.0,0.0
2016-12-21 15:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 15:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 15:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 16:00:00+00:00,0.0,371.0,230.0,466.0,182.0,124.0,168.0,9.0,160.0,283.0,0.0,0.0,0.0,30.0,198.0,0.0,0.0,0.0,0.0,0.0,329.0,141.0,357.0,0.0,0.0,0.0,0.0,168.0,21.0,0.0
2016-12-21 16:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 16:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 16:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 17:00:00+00:00,0.0,299.0,219.0,489.0,165.0,98.0,181.0,26.0,166.0,262.0,0.0,0.0,0.0,75.0,198.0,0.0,0.0,0.0,0.0,0.0,161.0,166.0,357.0,0.0,0.0,0.0,0.0,121.0,5.0,0.0
2016-12-21 17:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 17:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 17:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 18:00:00+00:00,0.0,392.0,241.0,529.0,170.0,258.0,135.0,26.0,186.0,288.0,0.0,0.0,0.0,69.0,198.0,0.0,0.0,0.0,0.0,0.0,225.0,169.0,868.0,0.0,0.0,0.0,0.0,154.0,7.0,0.0
2016-12-21 18:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 18:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 18:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 19:00:00+00:00,0.0,247.0,208.0,600.0,168.0,308.0,231.0,20.0,123.0,251.0,0.0,0.0,0.0,134.0,180.0,0.0,0.0,0.0,0.0,0.0,158.0,163.0,1314.0,0.0,0.0,0.0,0.0,94.0,13.0,0.0
2016-12-21 19:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 19:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 19:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 20:00:00+00:00,0.0,246.0,216.0,648.0,182.0,211.0,127.0,10.0,74.0,250.0,0.0,0.0,0.0,173.0,174.0,0.0,0.0,0.0,0.0,0.0,170.0,85.0,1345.0,0.0,0.0,0.0,0.0,84.0,19.0,0.0
2016-12-21 20:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 20:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 20:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 21:00:00+00:00,0.0,220.0,232.0,646.0,235.0,105.0,106.0,1.0,36.0,225.0,0.0,0.0,0.0,211.0,165.0,0.0,0.0,2.0,0.0,0.0,239.0,58.0,1352.0,0.0,0.0,0.0,0.0,62.0,93.0,0.0
2016-12-21 21:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 21:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 21:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 22:00:00+00:00,0.0,160.0,222.0,641.0,247.0,51.0,106.0,0.0,2.0,161.0,0.0,0.0,0.0,251.0,165.0,0.0,0.0,47.0,0.0,0.0,334.0,62.0,1349.0,0.0,0.0,0.0,0.0,38.0,96.0,0.0
2016-12-21 22:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 22:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 22:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 23:00:00+00:00,0.0,226.0,208.0,655.0,194.0,37.0,170.0,12.0,2.0,168.0,0.0,0.0,0.0,260.0,140.0,0.0,0.0,67.0,0.0,0.0,291.0,91.0,1346.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0
2016-12-21 23:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 23:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21 23:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 00:00:00+00:00,0.0,101.0,179.0,694.0,203.0,42.0,146.0,1.0,0.0,126.0,0.0,0.0,26.0,300.0,124.0,0.0,0.0,168.0,0.0,0.0,359.0,86.0,1359.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0
2016-12-22 00:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 00:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 00:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 01:00:00+00:00,0.0,4.0,168.0,770.0,216.0,24.0,114.0,0.0,0.0,85.0,0.0,0.0,56.0,337.0,118.0,0.0,0.0,230.0,0.0,0.0,381.0,81.0,1368.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0
2016-12-22 01:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 01:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 01:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 02:00:00+00:00,0.0,0.0,153.0,754.0,210.0,0.0,90.0,0.0,0.0,81.0,0.0,33.0,72.0,352.0,118.0,41.0,0.0,240.0,0.0,0.0,379.0,98.0,1124.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0
2016-12-22 02:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 02:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 02:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 03:00:00+00:00,0.0,0.0,125.0,774.0,203.0,0.0,60.0,4.0,0.0,60.0,0.0,78.0,86.0,359.0,124.0,134.0,0.0,254.0,0.0,0.0,352.0,144.0,611.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0
2016-12-22 03:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 03:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 03:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 04:00:00+00:00,0.0,78.0,113.0,701.0,190.0,0.0,111.0,5.0,0.0,79.0,0.0,0.0,17.0,250.0,152.0,107.0,0.0,228.0,0.0,0.0,290.0,160.0,359.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
2016-12-22 04:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 04:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 04:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 05:00:00+00:00,0.0,328.0,139.0,545.0,79.0,14.0,177.0,101.0,199.0,260.0,0.0,0.0,0.0,81.0,176.0,0.0,0.0,2.0,0.0,0.0,176.0,185.0,357.0,0.0,0.0,0.0,0.0,101.0,3.0,0.0
2016-12-22 05:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 05:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 05:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 06:00:00+00:00,0.0,367.0,158.0,566.0,48.0,93.0,258.0,185.0,360.0,328.0,0.0,0.0,0.0,54.0,198.0,0.0,0.0,0.0,0.0,0.0,88.0,218.0,356.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0
2016-12-22 06:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 06:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 06:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 07:00:00+00:00,0.0,374.0,186.0,635.0,55.0,103.0,261.0,209.0,417.0,348.0,0.0,0.0,0.0,42.0,198.0,0.0,0.0,0.0,0.0,0.0,57.0,219.0,357.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0
2016-12-22 07:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 07:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 07:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 08:00:00+00:00,0.0,305.0,185.0,683.0,59.0,260.0,289.0,212.0,400.0,334.0,0.0,0.0,0.0,59.0,198.0,0.0,0.0,0.0,0.0,0.0,22.0,221.0,849.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0
2016-12-22 08:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 08:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 08:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 09:00:00+00:00,0.0,362.0,189.0,534.0,54.0,284.0,307.0,149.0,449.0,361.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.0,0.0,0.0,96.0,209.0,1299.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0
2016-12-22 09:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 09:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 09:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 10:00:00+00:00,0.0,404.0,205.0,521.0,55.0,277.0,315.0,131.0,447.0,367.0,0.0,0.0,0.0,29.0,198.0,0.0,0.0,0.0,0.0,0.0,95.0,225.0,1112.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0
2016-12-22 10:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 10:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 10:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 11:00:00+00:00,0.0,218.0,180.0,596.0,48.0,223.0,302.0,177.0,415.0,347.0,0.0,0.0,0.0,45.0,194.0,0.0,0.0,0.0,0.0,0.0,69.0,234.0,623.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0
2016-12-22 11:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 11:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 11:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 12:00:00+00:00,0.0,279.0,156.0,558.0,41.0,148.0,324.0,178.0,411.0,348.0,0.0,0.0,0.0,46.0,192.0,0.0,0.0,0.0,0.0,0.0,148.0,222.0,356.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0
2016-12-22 12:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 12:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 12:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 13:00:00+00:00,0.0,253.0,137.0,624.0,33.0,128.0,317.0,207.0,386.0,334.0,0.0,0.0,0.0,59.0,198.0,0.0,0.0,0.0,0.0,0.0,151.0,218.0,355.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0
2016-12-22 13:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 13:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 13:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
