Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,Skjomen,300.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STATKRAFT ENERGI AS,,
,Skjærdalselva,0.16,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKJÆRDALEN EIENDOM AS,,
,Skjærlivatn,2.6,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,TRØNDERENERGI KRAFT AS,,
,Skjæveland,0.1,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,Skjåk I,32.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,E-CO ENERGI AS,,
,Skjåstad,2.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKJÅSTAD KRAFTVERK AS,,
,Skoddeberg,6.78,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,HÅLOGALAND KRAFT PRODUKSJON AS,,
,Skogbuåna,0.86,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SMÅKRAFT AS,,
,Skogelva,0.42,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKOGELVA KRAFTVERK AS,,
,Skogfoss,48.0,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,PASVIK KRAFT AS,,
,Skogheim,7.7,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SFE PRODUKSJON AS,,
,Skogkraft,0.11,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,Skollenborg,97.0,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.9,0.9,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,GLITRE ENERGI PRODUKSJON AS,,
,Skoltefoss,0.96,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,ØYSTRE SLIDRE KOMMUNE,,
,Skolten,1.3,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKOLTEN KRAFT AS,,
,Skonningsfoss,2.4,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,HALDEN KRAFTPRODUKSJON AS,,
,Skorga,2.9,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKORGA KRAFTVERK AS,,
,Skorge,1.8,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SFE PRODUKSJON AS,,
,Skorovasselva,0.08,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKOROVASKRAFT AS,,
,Skotfoss,24.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKIEN KRAFTPRODUKSJON AS,,
,Skotselv,1.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,ØVRE EIKER ENERGI AS,,
,Skravlåga,5.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SMÅKRAFT AS,,
,Skree,6.9,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKAFSÅ KRAFTVERK ANS,,
,Skripelandsfossen,2.6,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKRIPELANDSFOSSEN KRAFT AS,,
,Skromma,2.3,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKS PRODUKSJON AS,,
,Skråstadbekken,0.006,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,Skulafossen,4.5,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KVAM KRAFTVERK AS,,
,Skulbørstadfoss,0.45,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,CHR SALVESEN & CHR THAMS'S COMMUNICATIONS AKTIESELSKAB,,
,Skyggeelva,4.76,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKYGGEELVA KRAFT AS,,
,Skålheim,1.4,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKÅLHEIM KRAFTVERK AS,,
,Skår,1.4,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,TUSSA ENERGI AS,,
,Slagstad,0.075,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,NÆRHEIM KJELL OVE,,
,Slemmå,1.8,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SLEMMÅ KRAFT AS,,
,Slettevann,0.7,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,LØVENSKIOLD FOSSUM KRAFT,,
,Sleveåne,5.5,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SLEVEÅNE KRAFT AS,,
,Slind,20.0,1.0,NO,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SELBU ENERGIVERK AS,,
,Slunkajavrre,21.0,1.0,NO,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,NORD-SALTEN KRAFT AS,,
,Smeland,24.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,AGDER ENERGI VANNKRAFT AS,,
,Smørklepp I,0.36,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SMØRKLEPP KRAFTVERK AS,,
,Smørklepp II,0.32,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SMØRKLEPP KRAFTVERK AS,,
,Smådøla,1.4,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SMÅDØLA KRAFT AS,,
,Smådøla,13.7,1.0,NO,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,AS EIDEFOSS,,
,Småvatna,18.8,1.0,NO,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KVÆNANGEN KRAFTVERK AS,,
,Snefjellå,2.7,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SNEFJELLÅKRAFT AS,,
,Sokna,25.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,TRØNDERENERGI KRAFT AS,,
,Soks,0.98,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SOKS KRAFTVERK AS,,
,Solbergfoss,208.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,E-CO ENERGI AS,,
,Solbjørn,4.2,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,LOFOTKRAFT PRODUKSJON AS,,
,Solhom,200.0,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.45,0.45,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SIRA KVINA KRAFTSELSKAP,,
,Solnør Gård,0.012,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,Songa,120.0,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.75,0.75,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STATKRAFT ENERGI AS,,
,Spetal Verk As,0.02,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,Spigerbruksfallet,0.38,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,BÆRUM KOMMUNALE EIENDOMSSELSKAP AS,,
,Spilling,1.25,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SPILLING KRAFT AS,,
,Stadheim,4.53,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,TAFJORD KRAFTPRODUKSJON AS,,
,Staffi,3.8,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SUNNHORDLAND KRAFTLAG AS,,
,Stakaldefoss,10.0,1.0,NO,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SUNNFJORD ENERGI AS,,
,Standal,5.49,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,TUSSA ENERGI AS,,
,Stedjeåna,1.2,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STEDJEÅNA KRAFTVERK AS,,
,Stegaros,2.4,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,TINN ENERGI AS,,
,Steinbekken,0.0072,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,Bjørn Egil Hansen,,
,Steindal (Steindal),4.2,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STEINDAL KRAFTVERK AS,,
,Steindal (Støylselva),3.1,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STEINDAL KRAFTVERK AS,,
,Steindøla,2.6,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STEINDØLA KRAFT AS,,
,Steine,1.9,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STEINE KRAFT AS,,
,Steinsfoss,110.0,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.8256880734,0.8256880734,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,AGDER ENERGI VANNKRAFT AS,,
,Steinsland,170.0,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.5660377358,0.5660377358,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,BKK PRODUKSJON AS,,
,Steinsvik,8.2,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STEINSVIK KRAFT AS,,
,Steinåga,5.4,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKS PRODUKSJON AS,,
,Stend,0.95,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,BKK PRODUKSJON AS,,
,Stifoss,0.75,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,AS EGELANDS VERK,,
,Stokkelandsåna,3.12,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SMÅKRAFT AS,,
,Stongfjord,2.9,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SFE PRODUKSJON AS,,
,Stordal,26.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,BKK PRODUKSJON AS,,
,Storebekk,2.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STOREBEKK KRAFTVERK AS,,
,Storedalen,0.75,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STOREDALEN KRAFTVERK AS,,
,Storelva,0.47,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,HÅLOGALAND KRAFT PRODUKSJON AS,,
,Storelva,0.4,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STORELVA KRAFTVERK AS,,
,Storelva,8.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,HELGELAND KRAFT VANNKRAFT AS,,
,Storelvi,4.04,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STORELVI KRAFTVERK AS,,
,Storelvvatnet,5.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SKS PRODUKSJON AS,,
,Storfallet,2.7,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,KIÆR MYKLEBY Anders Kiær,,
,Storli,0.62,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,Aktieselskabet Saudefaldene,,
,Storlivatn,48.0,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,Aktieselskabet Saudefaldene,,
,Storrøvatnet,0.648,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,STORRØVATNET KRAFTVERK AS,,
,Storvatnet,2.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,NORDLAKS SMOLT AS,,
,Storå,1.9,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,NORDIC POWER AS,,
,Storåselva,25.5,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,NTE ENERGI AS,,
,Storåvatn 1,8.0,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,SMISTO KRAFT AS,,
,Strand I,0.004,1.0,NO,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
